CNT,STIDSTD,BirthYear,Gender,Repeat01,Repeat02,Repeat03,LateForSchool,SkipWholeDay,SkipClasses
Israel,03815,1996,Male,never,NA,never,None,None,Oneortwotimes
Israel,03816,1996,Male,never,NA,NA,None,Oneortwotimes,None
Israel,03817,1996,Female,never,NA,never,None,None,None
Israel,03818,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03819,1996,Female,never,never,NA,None,None,None
Israel,03820,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,03821,1996,Female,never,NA,NA,Threeorfourtimes,Threeorfourtimes,Threeorfourtimes
Israel,03822,1996,Male,never,never,never,None,None,None
Israel,03823,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,03824,1996,Female,never,never,never,None,None,None
Israel,03825,1996,Female,never,NA,never,None,Oneortwotimes,None
Israel,03826,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,03827,1996,Female,never,never,never,None,None,None
Israel,03828,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,03829,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,03830,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03831,1996,Male,never,never,never,None,None,None
Israel,03832,1996,Female,never,never,never,None,None,None
Israel,03833,1996,Male,NA,NA,NA,NA,NA,NA
Israel,03834,1996,Male,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,03835,1996,Male,never,never,never,Fiveormoretimes,None,None
Israel,03836,1996,Male,never,never,never,None,None,None
Israel,03837,1996,Male,never,never,never,None,None,None
Israel,03838,1996,Male,NA,NA,NA,None,None,None
Israel,03839,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,03840,1996,Male,never,never,never,None,None,None
Israel,03841,1996,Male,never,never,never,Fiveormoretimes,Fiveormoretimes,Fiveormoretimes
Israel,03842,1996,Male,NA,NA,NA,None,NA,Oneortwotimes
Israel,03843,1996,Male,NA,NA,NA,None,None,None
Israel,03844,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,03845,1996,Male,NA,NA,NA,None,None,Oneortwotimes
Israel,03846,1996,Male,NA,never,never,Oneortwotimes,None,Oneortwotimes
Israel,03847,1996,Male,NA,never,NA,Oneortwotimes,Oneortwotimes,None
Israel,03848,1996,Male,never,never,NA,None,None,None
Israel,03849,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,03850,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03851,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,03852,1996,Male,never,never,never,Threeorfourtimes,Fiveormoretimes,None
Israel,03853,1996,Female,never,never,never,None,Threeorfourtimes,None
Israel,03854,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,03855,1996,Female,never,never,never,None,None,None
Israel,03856,1996,Male,never,never,never,None,None,None
Israel,03857,1996,Female,never,never,never,None,None,None
Israel,03858,1996,Female,NA,NA,NA,NA,NA,NA
Israel,03859,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,03860,1996,Male,never,never,NA,Oneortwotimes,None,None
Israel,03861,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,03862,1996,Female,never,never,never,None,None,None
Israel,03863,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,03864,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,03865,1996,Male,never,never,never,Threeorfourtimes,None,None
Israel,03866,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,03867,1996,Male,never,never,never,Fiveormoretimes,Threeorfourtimes,None
Israel,03868,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,03869,1996,Female,never,never,never,None,None,None
Israel,03870,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03871,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,03872,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03873,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,03874,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03875,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,03876,1996,Female,never,never,never,Fiveormoretimes,Oneortwotimes,Fiveormoretimes
Israel,03877,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,03878,1996,Male,never,never,never,None,None,None
Israel,03879,1996,Female,never,never,never,Oneortwotimes,Threeorfourtimes,Oneortwotimes
Israel,03880,1996,Female,never,never,never,None,None,None
Israel,03881,1996,Male,never,never,never,None,None,None
Israel,03882,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,03883,1996,Female,never,never,never,None,None,None
Israel,03884,1996,Male,never,never,never,None,None,None
Israel,03885,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03886,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03887,1996,Male,never,never,never,None,None,None
Israel,03888,1996,Female,never,NA,NA,None,Oneortwotimes,None
Israel,03889,1996,Female,never,never,never,Oneortwotimes,None,Threeorfourtimes
Israel,03890,1996,Male,never,never,never,None,None,None
Israel,03891,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,03892,1996,Female,never,never,never,None,None,None
Israel,03893,1996,Female,never,never,never,None,None,None
Israel,03894,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,03895,1996,Female,never,never,never,None,Fiveormoretimes,None
Israel,03896,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,03897,1996,Male,never,never,never,None,None,None
Israel,03898,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,03899,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,03900,1996,Male,never,NA,NA,None,None,None
Israel,03901,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,03902,1996,Male,never,never,never,None,None,None
Israel,03903,1996,Female,never,never,never,None,None,None
Israel,03904,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,03905,1996,Female,never,never,never,None,None,None
Israel,03906,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,03907,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03908,1996,Male,never,never,never,None,None,None
Israel,03909,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,03910,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,03911,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,03912,1996,Female,never,never,never,Fiveormoretimes,Oneortwotimes,None
Israel,03913,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,03914,1996,Female,never,never,never,None,None,None
Israel,03915,1996,Male,never,never,never,None,None,None
Israel,03916,1996,Male,NA,never,NA,Fiveormoretimes,Oneortwotimes,Threeorfourtimes
Israel,03917,1996,Female,never,once,NA,None,None,None
Israel,03918,1996,Female,never,never,NA,None,Oneortwotimes,None
Israel,03919,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,03920,1996,Male,NA,NA,NA,None,None,None
Israel,03921,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03922,1996,Male,never,never,never,Threeorfourtimes,Oneortwotimes,Threeorfourtimes
Israel,03923,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,03924,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,03925,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,03926,1996,Female,never,never,never,None,None,None
Israel,03927,1996,Male,never,never,never,None,None,None
Israel,03928,1996,Male,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,03929,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,03930,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,03931,1996,Female,never,never,never,None,None,None
Israel,03932,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,03933,1996,Male,never,never,never,None,None,None
Israel,03934,1996,Female,never,never,never,None,None,None
Israel,03935,1996,Female,never,never,never,Oneortwotimes,Threeorfourtimes,Oneortwotimes
Israel,03936,1996,Female,never,never,never,None,None,None
Israel,03937,1996,Male,never,never,never,Fiveormoretimes,Oneortwotimes,None
Israel,03938,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,03939,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,03940,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,03941,1996,Male,never,never,never,None,None,None
Israel,03942,1996,Male,never,never,never,None,None,None
Israel,03943,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,03944,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,03945,1996,Male,never,never,never,None,None,None
Israel,03946,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03947,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,03948,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,03949,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03950,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,03951,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,03952,1996,Male,never,never,never,None,None,None
Israel,03953,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,03954,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03955,1996,Female,never,never,NA,None,None,None
Israel,03956,1996,Female,never,never,never,None,None,None
Israel,03957,1996,Female,never,never,NA,None,None,None
Israel,03958,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,03959,1996,Female,never,never,NA,None,None,None
Israel,03960,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03961,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03962,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03963,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03964,1996,Female,never,never,NA,None,None,None
Israel,03965,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03966,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03967,1996,Female,never,never,NA,None,None,None
Israel,03968,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,03969,1996,Female,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,03970,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,03971,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,03972,1996,Female,never,never,never,None,None,None
Israel,03973,1996,Female,NA,NA,NA,Oneortwotimes,Oneortwotimes,None
Israel,03974,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,03975,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,03976,1996,Female,never,never,never,None,None,None
Israel,03977,1996,Female,never,never,NA,Fiveormoretimes,Fiveormoretimes,None
Israel,03978,1996,Female,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,03979,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,None
Israel,03980,1996,Female,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,03981,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,03982,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,03983,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,03984,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,03985,1996,Female,never,never,never,Threeorfourtimes,None,Threeorfourtimes
Israel,03986,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03987,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,03988,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,03989,1996,Female,never,never,never,Fiveormoretimes,None,None
Israel,03990,1996,Male,never,never,never,Fiveormoretimes,Oneortwotimes,Threeorfourtimes
Israel,03991,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,03992,1996,Male,never,never,never,Fiveormoretimes,None,None
Israel,03993,1996,Male,never,never,never,Threeorfourtimes,Oneortwotimes,Threeorfourtimes
Israel,03994,1996,Male,never,never,never,None,None,None
Israel,03995,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,03996,1996,Male,never,never,never,Fiveormoretimes,Oneortwotimes,Fiveormoretimes
Israel,03997,1996,Male,never,never,never,Oneortwotimes,None,Fiveormoretimes
Israel,03998,1996,Male,never,never,never,None,None,Fiveormoretimes
Israel,03999,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,04000,1996,Male,never,never,never,Threeorfourtimes,Oneortwotimes,Oneortwotimes
Israel,04001,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,04002,1996,Male,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,04003,1996,Male,never,never,never,Fiveormoretimes,None,Oneortwotimes
Israel,04004,1996,Male,never,never,never,None,None,None
Israel,04005,1996,Male,never,never,never,None,None,None
Israel,04006,1996,Male,never,never,never,Fiveormoretimes,None,None
Israel,04007,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,04008,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,04009,1996,Male,NA,NA,NA,NA,NA,NA
Israel,04010,1996,Male,never,never,never,Fiveormoretimes,None,None
Israel,04011,1996,Male,never,never,NA,Oneortwotimes,None,None
Israel,04012,1996,Male,never,never,never,None,None,None
Israel,04013,1996,Male,never,never,never,Threeorfourtimes,None,None
Israel,04014,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,Threeorfourtimes
Israel,04015,1996,Female,once,NA,NA,Oneortwotimes,None,None
Israel,04016,1996,Male,never,never,never,NA,NA,Oneortwotimes
Israel,04017,1996,Female,never,never,never,None,None,None
Israel,04018,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,04019,1996,Female,never,never,never,None,None,None
Israel,04020,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,04021,1996,Male,never,never,never,None,None,None
Israel,04022,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,04023,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,04024,1996,Male,never,never,never,None,None,None
Israel,04025,1996,Male,never,never,NA,Oneortwotimes,Oneortwotimes,None
Israel,04026,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,04027,1996,Male,never,never,NA,None,None,Oneortwotimes
Israel,04028,1996,Female,never,never,never,None,None,None
Israel,04029,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,04030,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,04031,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,04032,1996,Female,never,never,never,None,None,None
Israel,04033,1996,Female,never,never,never,None,None,None
Israel,04034,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,04035,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,04036,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04037,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,04038,1996,Female,never,never,never,None,None,None
Israel,04039,1996,Male,never,never,never,None,None,None
Israel,04040,1996,Female,never,never,never,None,None,None
Israel,04041,1996,Female,never,never,never,None,None,None
Israel,04042,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,04043,1996,Male,never,never,never,None,None,None
Israel,04044,1996,Male,never,never,never,Fiveormoretimes,None,Fiveormoretimes
Israel,04045,1996,Male,once,never,never,None,None,None
Israel,04046,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,04047,1996,Male,never,never,never,None,None,None
Israel,04048,1996,Female,never,never,never,Threeorfourtimes,None,None
Israel,04049,1996,Male,never,never,never,None,None,NA
Israel,04050,1996,Female,NA,once,NA,None,None,Oneortwotimes
Israel,04051,1996,Female,never,never,never,None,None,None
Israel,04052,1996,Female,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,04053,1996,Female,never,never,never,Fiveormoretimes,None,None
Israel,04054,1996,Female,never,never,never,None,None,None
Israel,04055,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04056,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,04057,1996,Female,never,never,never,Fiveormoretimes,Oneortwotimes,Fiveormoretimes
Israel,04058,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,04059,1996,Female,never,never,never,Oneortwotimes,Threeorfourtimes,Oneortwotimes
Israel,04060,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04061,1996,Female,never,never,never,None,None,None
Israel,04062,1996,Male,never,never,never,NA,NA,NA
Israel,04063,1996,Female,never,never,never,None,None,None
Israel,04064,1996,Male,never,never,never,None,None,None
Israel,04065,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,04066,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,04067,1996,Male,never,NA,never,Oneortwotimes,Oneortwotimes,Threeorfourtimes
Israel,04068,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,04069,1996,Male,never,never,NA,Oneortwotimes,None,None
Israel,04070,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04071,1996,Female,NA,NA,NA,None,None,None
Israel,04072,1996,Female,never,NA,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,04073,1996,Female,never,never,never,None,None,None
Israel,04074,1996,Male,never,never,never,None,Fiveormoretimes,None
Israel,04075,1996,Female,never,NA,NA,None,Oneortwotimes,Oneortwotimes
Israel,04076,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,04077,1996,Female,never,NA,NA,None,None,None
Israel,04078,1996,Male,never,never,NA,Oneortwotimes,Oneortwotimes,None
Israel,04079,1996,Female,NA,NA,NA,None,None,None
Israel,04080,1996,Male,never,NA,NA,Oneortwotimes,None,None
Israel,04081,1996,Female,never,never,never,None,None,None
Israel,04082,1996,Female,NA,NA,NA,None,None,None
Israel,04083,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,04084,1996,Male,never,never,never,None,None,None
Israel,04085,1996,Male,never,never,never,None,None,None
Israel,04086,1996,Female,never,never,never,None,None,None
Israel,04087,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,04088,1996,Female,never,never,never,None,None,None
Israel,04089,1996,Female,never,never,never,None,None,None
Israel,04090,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,04091,1996,Male,never,NA,never,None,None,None
Israel,04092,1996,Male,never,once,never,None,Oneortwotimes,None
Israel,04093,1996,Male,never,NA,NA,Fiveormoretimes,Oneortwotimes,None
Israel,04094,1996,Female,never,never,never,None,None,None
Israel,04095,1996,Male,NA,NA,NA,Oneortwotimes,None,None
Israel,04096,1996,Male,never,never,NA,None,Oneortwotimes,None
Israel,04097,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,04098,1996,Female,once,NA,NA,None,None,None
Israel,04099,1996,Female,never,never,never,None,Threeorfourtimes,Oneortwotimes
Israel,04100,1996,Female,never,never,never,Fiveormoretimes,None,Fiveormoretimes
Israel,04101,1996,Female,never,never,never,None,None,None
Israel,04102,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,04103,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,04104,1996,Female,never,never,never,None,None,None
Israel,04105,1996,Female,never,never,never,None,None,None
Israel,04106,1996,Female,never,never,never,None,None,Threeorfourtimes
Israel,04107,1996,Female,never,never,never,None,None,None
Israel,04108,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,04109,1996,Female,never,never,never,None,Oneortwotimes,Threeorfourtimes
Israel,04110,1996,Female,never,never,never,None,None,None
Israel,04111,1996,Female,never,never,never,Fiveormoretimes,Threeorfourtimes,Oneortwotimes
Israel,04112,1996,Female,never,never,never,None,None,None
Israel,04113,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,04114,1996,Female,never,never,never,None,None,None
Israel,04115,1996,Female,never,never,never,None,None,None
Israel,04116,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,04117,1996,Female,never,never,never,Fiveormoretimes,Oneortwotimes,Threeorfourtimes
Israel,04118,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,04119,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,04120,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04121,1996,Female,NA,NA,NA,NA,NA,NA
Israel,04122,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,04123,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,04124,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04125,1996,Female,never,never,never,None,None,Threeorfourtimes
Israel,04126,1996,Male,never,never,never,Threeorfourtimes,Oneortwotimes,Threeorfourtimes
Israel,04127,1996,Female,never,never,never,Threeorfourtimes,None,Oneortwotimes
Israel,04128,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,04129,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04130,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,04131,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04132,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,04133,1996,Male,never,never,never,Threeorfourtimes,None,None
Israel,04134,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,04135,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04136,1996,Male,never,never,never,None,None,None
Israel,04137,1996,Female,never,never,never,None,None,None
Israel,04138,1996,Male,never,never,never,None,None,None
Israel,04139,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04140,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,04141,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,04142,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,04143,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,04144,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,04145,1996,Female,never,never,never,None,None,None
Israel,04146,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,04147,1996,Male,never,never,never,None,None,None
Israel,04148,1996,Male,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,04149,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,04150,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04151,1996,Male,never,never,never,None,None,None
Israel,04152,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,04153,1996,Female,never,never,never,None,None,None
Israel,04154,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04155,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,04156,1996,Female,never,never,never,None,None,None
Israel,04157,1996,Female,never,never,never,None,None,None
Israel,04158,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,Oneortwotimes
Israel,04159,1996,Female,never,never,never,None,None,None
Israel,04160,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04161,1996,Female,never,never,never,None,None,Oneortwotimes
Israel,04162,1996,Female,never,never,never,None,None,None
Israel,04163,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,04164,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04165,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,Oneortwotimes
Israel,04166,1996,Female,never,NA,never,None,None,Oneortwotimes
Israel,04167,1996,Female,NA,NA,NA,None,NA,None
Israel,04168,1996,Female,never,never,never,None,None,None
Israel,04169,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04170,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,04171,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04172,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04173,1996,Female,never,never,never,Oneortwotimes,None,Threeorfourtimes
Israel,04174,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,04175,1996,Female,never,never,NA,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,04176,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,04177,1996,Female,never,never,never,None,None,None
Israel,04178,1996,Female,never,NA,NA,Oneortwotimes,None,Oneortwotimes
Israel,04179,1996,Female,never,never,never,None,None,None
Israel,04180,1996,Female,never,never,never,None,None,None
Israel,04181,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04182,1996,Female,never,never,never,None,None,None
Israel,04183,1996,Female,never,never,never,None,None,None
Israel,04184,1996,Female,never,never,never,None,None,None
Israel,04185,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04186,1996,Female,never,never,never,Fiveormoretimes,None,Threeorfourtimes
Israel,04187,1996,Female,NA,NA,NA,Oneortwotimes,None,None
Israel,04188,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,04189,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04190,1996,Female,never,never,never,Fiveormoretimes,Oneortwotimes,None
Israel,04191,1996,Female,never,never,never,None,None,None
Israel,04192,1996,Female,never,never,never,None,None,None
Israel,04193,1996,Female,never,never,never,None,None,None
Israel,04194,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,04195,1996,Female,never,never,never,None,None,None
Israel,04196,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,04197,1996,Female,never,never,never,None,None,None
Israel,04198,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,04199,1996,Female,never,never,never,None,None,None
Israel,04200,1996,Male,never,never,never,None,None,None
Israel,04201,1996,Male,never,never,never,None,None,None
Israel,04202,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,Oneortwotimes
Israel,04203,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04204,1996,Male,never,never,never,None,None,None
Israel,04205,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,Oneortwotimes
Israel,04206,1996,Female,never,never,never,None,None,None
Israel,04207,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,04208,1996,Female,never,never,never,None,None,None
Israel,04209,1996,Female,never,never,never,None,None,None
Israel,04210,1996,Female,never,never,never,Threeorfourtimes,Oneortwotimes,Fiveormoretimes
Israel,04211,1996,Male,never,never,never,None,None,None
Israel,04212,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04213,1996,Female,never,never,never,None,Threeorfourtimes,Fiveormoretimes
Israel,04214,1996,Male,never,never,never,None,None,Oneortwotimes
Israel,04215,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04216,1996,Female,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,04217,1996,Male,never,never,never,None,None,None
Israel,04218,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,04219,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,04220,1996,Male,never,never,never,Threeorfourtimes,None,None
Israel,04221,1996,Female,never,never,never,Oneortwotimes,None,None
Israel,04222,1996,Female,never,never,never,None,None,None
Israel,04223,1996,Female,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,04224,1996,Male,never,never,NA,Oneortwotimes,Threeorfourtimes,None
Israel,04225,1996,Male,never,never,never,Oneortwotimes,None,None
Israel,04226,1996,Female,never,never,never,None,None,None
Israel,04227,1996,Male,never,never,never,Oneortwotimes,None,Oneortwotimes
Israel,04228,1996,Female,never,never,never,None,Threeorfourtimes,Oneortwotimes
Israel,04229,1996,Male,never,never,never,None,None,None
Israel,04230,1996,Male,never,never,never,None,Oneortwotimes,Oneortwotimes
Israel,04231,1996,Female,never,never,never,None,Oneortwotimes,None
Israel,04232,1996,Male,never,never,never,Fiveormoretimes,Threeorfourtimes,Fiveormoretimes
Israel,04233,1996,Female,never,never,never,None,None,None
Israel,04234,1996,Female,never,never,NA,None,None,None
Israel,04235,1996,Female,never,never,never,Oneortwotimes,Oneortwotimes,None
Israel,04236,1996,Male,never,never,never,None,None,None
Israel,04237,1996,Male,never,never,never,None,Oneortwotimes,None
Israel,04238,1996,Male,never,never,never,None,None,None
